rut_paciente,nombre_completo,fecha_nacimiento,sexo,prevision,id_atencion,fecha_atencion,tipo_atencion,codigo_cie10,codigo_minsal,dosis_prescrita,alergia_principio,id_examen,codigo_examen,resultado_valor,unidad_medida
10719605-6,Tomas Felipe Fuentes Fuentes,1948-03-12,M,ISAPRE,d53accff-c727-42b2-8e84-e060f0e7a9ec,2025-01-11 18:11:24,CONSULTA,J00,M003,500mg,Ninguna,979bda74-170f-4006-8b5b-e833aeabcb08,301045,56.75,U/L
9037267-0,Juan Felipe Gonzalez Rodriguez,1964-04-14,M,FONASA,b992bcb2-8360-42e8-961e-c077a2a08da8,2025-01-06 18:11:24,CONSULTA,I10,M003,500mg,Ninguna,4dc56b96-c3b5-401f-95c7-6ac1e2bbab49,301004,10.82,U/L
23622076-1,Daniela Sofia Fuentes Lopez,1981-03-22,F,ISAPRE,23eedf06-9dcd-4f76-89f5-f1dd07122c02,2026-05-02 18:11:24,URGENCIA,A09.9,M002,500mg,Losartan,13d3821f-1e3f-4124-990c-34555c30ca1e,302076,73.46,mg/dL
8329910-0,Ana Daniela Martinez Fuentes,1969-03-12,F,FONASA,c310b906-b1e4-4aaa-b365-2a69e474c832,2024-04-12 18:11:24,URGENCIA,K21.9,M001,500mg,Ninguna,e7f2ebc0-a005-41d2-a142-bd17e42b228b,301004,58.0,U/L
12726639-5,Tomas Felipe Rodriguez Sepulveda,1947-04-04,M,CAPREDENA,fb26b89a-a17f-4f51-a9d0-205721569aea,2025-02-21 18:11:24,CONSULTA,J00,M004,300mg,Ninguna,ec0aaa58-f45d-41a2-a21c-8d2e3ff7e11a,301045,9.71,mg/dL
18958861-5,Sofia Valentina Muñoz Torres,2019-02-13,F,FONASA,dbde5ca5-4a34-4cc5-a04a-68bc1a9ed8cc,2023-12-06 18:11:24,CONSULTA,J00,M003,500mg,Ninguna,2b918cde-a89e-46cd-a37f-40595dbd47d2,301004,22.58,mg/dL
5998237-0,Josefa Sofia Soto Sepulveda,1970-04-05,F,ISAPRE,3b35925e-aeb4-4394-8fd6-900cd7a5657c,2025-02-11 18:11:24,CONSULTA,K21.9,M001,300mg,Ibuprofeno,c74f4cbf-23b7-41cc-bab5-099793a47d49,302076,113.32,mmol/L
18994423-3,Javiera Fernanda Gonzalez Rojas,1996-03-23,F,FONASA,563641f8-b9ae-4f6a-926f-00cc92cfd345,2024-02-02 18:11:24,PROCEDIMIENTO,K21.9,M005,500mg,Ninguna,fbd55311-9e4c-4c40-b0d1-02c750c4dabd,301001,32.67,mmol/L
18891497-7,Luis Felipe Lopez Diaz,1973-05-13,M,ISAPRE,bddd2b08-6381-4bde-8959-f5bfbfa18fad,2023-09-20 18:11:24,PROCEDIMIENTO,A09.9,M004,400mg,Ninguna,e0868728-224c-4b03-bef0-2d5a9032e10f,302047,82.77,mg/dL
10925070-8,Isidora Daniela Perez Silva,1982-02-20,F,DIPRECA,cbd585d3-a18a-4714-b560-ecc16d080684,2023-09-23 18:11:24,URGENCIA,J00,M002,400mg,Amoxicilina,ef91fc03-d8ff-43f9-9652-d867c6842cf2,302047,66.78,mmol/L
17381740-1,Gabriel Matias Tapia Tapia,1984-02-14,M,FONASA,61c111c0-4baa-4a42-8448-2421b6a8d6d7,2024-11-15 18:11:24,PROCEDIMIENTO,E11.9,M003,400mg,Ninguna,d477f601-0e8f-4250-b49f-334b45216e45,302047,11.38,mg/dL
5794357-2,Andres Juan Diaz Rojas,2010-12-12,M,NINGUNA,dcb09dab-379a-4341-a058-9c7bafda7bab,2025-06-06 18:11:24,CONSULTA,M54.5,M005,400mg,Ninguna,7a25ef4f-6d57-4953-8e6b-685a274f83ce,302047,137.86,U/L
22099038-9,Jorge Roberto Torres Muñoz,1992-04-20,M,DIPRECA,a5d459de-40d4-4a91-a6f7-e5df9a3d0538,2024-02-13 18:11:24,HOSPITALIZACION,J00,M002,500mg,Ninguna,1c32967f-8034-4a29-9224-422dd33934bd,301001,108.14,mg/dL
24884790-5,Tomas Jorge Gonzalez Hernandez,1985-11-28,M,CAPREDENA,88119f96-fb33-49ec-8d97-6de26c2676d8,2025-06-16 18:11:24,PROCEDIMIENTO,E11.9,M003,300mg,Ninguna,453169ea-8c66-4a11-8916-f899f293a9c2,301004,47.63,mg/dL
23064266-4,Sofia Maria Muñoz Gonzalez,2016-03-02,F,CAPREDENA,78e7e9a4-e275-497e-9b27-57d10b86a439,2024-05-21 18:11:24,PROCEDIMIENTO,A09.9,M004,100mg,Ninguna,26040267-04dd-4ab4-bc74-b3c2ebd181a8,301001,141.37,U/L
22319190-8,Daniela Isidora Silva Silva,1951-11-04,F,FONASA,2c7b5e54-1008-4466-b31c-4fc02e63dbfd,2024-09-18 18:11:24,CONSULTA,E11.9,M004,200mg,Amoxicilina,9a135cac-df7a-4fcb-8d04-e08743979f68,301001,8.07,mg/dL
22988055-1,Luis Roberto Muñoz Rodriguez,2019-05-10,M,CAPREDENA,9467c02a-f5b6-4f88-9c06-6b97dae6ef73,2025-04-18 18:11:24,CONSULTA,E11.9,M005,400mg,Ninguna,e54c059f-a931-4dc9-a80a-3ee719419254,301001,41.08,mg/dL
19513945-8,Carlos Matias Fuentes Rojas,2005-08-22,M,DIPRECA,808185bd-dc57-4b91-b2fb-1efe058ee2d3,2024-03-18 18:11:24,PROCEDIMIENTO,I10,M004,500mg,Omeprazol,258b6f16-c7c5-4f74-b3af-f05cab32cb16,302047,51.62,mg/dL
23209215-7,Tomas Felipe Sepulveda Torres,1991-09-15,M,DIPRECA,64e17b8c-be3f-49ce-9449-5a40daf8c117,2024-03-05 18:11:24,PROCEDIMIENTO,I10,M003,200mg,Ninguna,3b8bc346-2edf-4d6e-be2b-511aee861f53,302047,138.0,mmol/L
10438463-3,Matias Luis Gonzalez Gonzalez,1977-08-08,M,NINGUNA,3c19275d-9c94-44e9-b4be-b5b0a8305562,2024-09-02 18:11:24,PROCEDIMIENTO,M54.5,M003,300mg,Ninguna,18299452-645d-4e8f-8bfa-51e50db1ffea,302047,5.26,mmol/L
24164760-9,Carlos Gabriel Lopez Morales,1981-11-26,M,DIPRECA,bf0c34b9-c844-4815-af09-067f475de77d,2024-12-04 18:11:24,PROCEDIMIENTO,M54.5,M004,300mg,Ninguna,0af9cf76-4820-4665-b102-403c73ee7b49,302076,73.35,mmol/L
22724352-0,Carlos Jorge Perez Torres,2012-10-30,M,ISAPRE,2910c598-f86a-4ce4-9707-e32b744c5ccc,2025-02-26 18:11:24,CONSULTA,A09.9,M002,100mg,Ninguna,55057ea7-9bab-40f5-add3-9b47b96f6806,301001,50.91,mmol/L
15739296-4,Roberto Andres Torres Rodriguez,1993-08-04,M,CAPREDENA,46377af6-9849-4a35-8ce9-e783084b6e79,2024-01-12 18:11:24,HOSPITALIZACION,K21.9,M003,400mg,Ninguna,316c9b78-9910-4e60-958e-2526d61e91a1,301045,149.91,U/L
17359939-0,Pedro Diego Lopez Perez,1968-01-27,M,ISAPRE,b60ce62e-8bb7-4471-8e15-3c246e0844cf,2025-08-14 18:11:24,CONSULTA,A09.9,M003,400mg,Ninguna,4e825fdd-7854-41de-9032-e5b9b387a98d,301004,84.58,mg/dL
11476781-6,Ana Isidora Gonzalez Perez,1946-11-22,F,ISAPRE,a6173f8b-9196-4d72-bbfa-13302ee2e9c8,2023-12-10 18:11:24,CONSULTA,J00,M002,400mg,Ninguna,6fe807b2-b3a3-4305-bd00-e86e9071af02,301045,20.75,mg/dL
15194462-0,Jorge Andres Gonzalez Perez,1978-05-15,M,DIPRECA,ade5aec6-8ba9-4676-874c-bdcfb337f92c,2025-02-01 18:11:24,URGENCIA,E11.9,M003,500mg,Amoxicilina,4c33118e-4c97-46a5-a01c-8003c3a2f632,301045,133.11,mg/dL
17098559-1,Felipe Juan Tapia Martinez,2005-02-03,M,ISAPRE,d58aaead-2c84-43c2-8ebb-2f907b0fb91b,2024-02-10 18:11:24,URGENCIA,E11.9,M003,200mg,Ninguna,6c4e21f9-3e49-41b9-9d9a-4188988591d4,302076,119.04,mmol/L
6885912-3,Fernanda Isidora Silva Rodriguez,2007-03-21,F,NINGUNA,a8b801d6-889a-4f85-862b-037eb8175f02,2025-02-03 18:11:24,HOSPITALIZACION,K21.9,M001,500mg,Ninguna,f4ddebfd-3f32-406b-8973-5a39cc2b0ec2,302047,61.87,mg/dL
12308817-4,Carlos Felipe Fuentes Rodriguez,1993-10-01,M,FONASA,945b5838-a508-4260-8cc0-b3ce03df5eec,2023-11-03 18:11:24,HOSPITALIZACION,K21.9,M005,500mg,Amoxicilina,cd1713ec-1fdf-4feb-aca0-d01646b993ee,302076,137.03,mmol/L
10086581-5,Roberto Carlos Contreras Fuentes,2001-04-02,M,FONASA,4411a82a-2105-4d8d-a9c9-fbd7b3cb1089,2026-01-24 18:11:24,HOSPITALIZACION,E11.9,M005,100mg,Ninguna,fad948f2-3110-4f33-a751-1232918b2ae7,301001,9.13,mmol/L
17615791-7,Camila Antonia Martinez Soto,2008-04-18,F,ISAPRE,7e1793b3-fd44-41d3-b75a-72923561757d,2024-03-11 18:11:24,URGENCIA,K21.9,M004,300mg,Ninguna,5896732b-776f-4f43-8285-ccb16aad7213,302076,92.69,mg/dL
22071407-1,Juan Diego Torres Martinez,1979-12-11,M,NINGUNA,b4642b22-c204-4ea1-90b6-84c7243a86d9,2026-01-25 18:11:24,CONSULTA,A09.9,M003,200mg,Ninguna,68c5b098-5843-4583-a546-84e2d7bb989c,302076,95.69,mmol/L
18625342-6,Roberto Juan Tapia Tapia,2018-12-10,M,DIPRECA,442976fd-bcab-4e5f-9763-359b5baabf2f,2023-12-12 18:11:24,CONSULTA,A09.9,M003,300mg,Paracetamol,7b8f4c65-637b-4ffc-a836-ef6ecd1117cb,302047,37.35,mmol/L
20179547-8,Sofia Fernanda Contreras Soto,2017-08-26,F,ISAPRE,90e2130f-8cdf-4203-a2b3-3e8a47013c8e,2024-03-10 18:11:24,HOSPITALIZACION,A09.9,M005,500mg,Ninguna,1fdb8502-a3f1-4b78-a152-58a329e0ea7d,301001,61.41,U/L
15200589-0,Ana Maria Gonzalez Diaz,2001-11-18,F,NINGUNA,814885f7-5c6c-4a68-9f7f-cef954345058,2024-01-14 18:11:24,HOSPITALIZACION,J00,M005,400mg,Ninguna,ca4f7eb8-7c50-4a02-bc26-69cc93d2a6ae,301001,130.04,U/L
17041878-6,Tomas Diego Martinez Lopez,1967-02-23,M,DIPRECA,4728eff9-0e37-4ab5-bd13-3cdcdca95b19,2025-07-27 18:11:24,PROCEDIMIENTO,K21.9,M004,300mg,Ninguna,4398e9a8-ea21-4e26-9830-30a6d4b46f19,302076,43.91,mg/dL
17370959-5,Ana Camila Martinez Gonzalez,2018-11-03,F,FONASA,24e529c1-9107-4ab5-b49f-09ce515d7ab7,2024-11-29 18:11:24,HOSPITALIZACION,M54.5,M001,400mg,Ninguna,a6ec1ffe-6b50-47c1-9b7b-616070268b07,302076,100.33,U/L
15712725-0,Juan Juan Rojas Silva,1998-04-28,M,CAPREDENA,b999580e-5d15-43d8-8d03-4599971cf74f,2025-08-12 18:11:24,URGENCIA,I10,M005,100mg,Ninguna,3e9b5a0b-467a-4bf8-91c7-6e3960499c7b,302076,59.76,mg/dL
24557239-5,Gabriel Felipe Soto Fuentes,1999-07-15,M,ISAPRE,3b04ab4a-156c-4677-8f50-dcc0b8b5eb40,2024-04-09 18:11:24,HOSPITALIZACION,M54.5,M001,200mg,Ninguna,580b34ac-1da1-40de-b7e4-6c07954759f5,301001,116.13,mg/dL
18167622-1,Fernanda Sofia Silva Torres,1995-11-26,F,CAPREDENA,3944caf1-0d55-4b1b-b0fe-ef42f8ce5642,2023-12-22 18:11:24,CONSULTA,M54.5,M003,200mg,Ninguna,99a52a87-bbab-4970-9f57-7a3735495f29,302076,118.75,mmol/L
17386694-1,Antonia Javiera Morales Gonzalez,1986-12-15,F,CAPREDENA,55a06421-b597-49d4-b731-fbee1dacff2f,2023-09-15 18:11:24,HOSPITALIZACION,I10,M001,300mg,Omeprazol,55711bc5-04f9-49c5-b0fc-32ce6e6701b5,302076,47.06,U/L
15068110-3,Andres Jorge Fuentes Perez,1965-04-10,M,NINGUNA,a340ec30-cd08-4a3b-b8d1-8b5a2a3359f3,2026-03-31 18:11:24,URGENCIA,K21.9,M001,500mg,Ninguna,89c64a8f-ae46-41a8-8aa5-4efe09668ec1,301045,60.1,mg/dL
7525631-0,Isidora Fernanda Rodriguez Contreras,2017-03-29,F,DIPRECA,9ef9a5d4-2dfd-4e32-8c9a-18f2f1064eed,2024-10-05 18:11:24,HOSPITALIZACION,E11.9,M003,200mg,Ninguna,c6e4dfae-700d-4914-b8f9-fb53a459cf4c,301045,35.41,mmol/L
10649276-0,Matias Gabriel Tapia Martinez,1952-08-29,M,NINGUNA,58a24b9d-867a-4b4e-99cb-27d469820a50,2025-10-03 18:11:24,HOSPITALIZACION,E11.9,M002,400mg,Ninguna,601329e8-f8a8-433b-b39a-6475ace93236,301045,51.61,mg/dL
19847516-5,Fernanda Ana Lopez Silva,1970-01-05,F,NINGUNA,12f3973e-e7ba-4ff6-9358-f245600f9405,2024-12-17 18:11:24,CONSULTA,K21.9,M003,100mg,Omeprazol,294ed26b-b095-4e28-a497-bb726ddbdfe6,301045,14.29,U/L
9474174-2,Camila Maria Morales Tapia,1996-03-29,F,ISAPRE,error-huerfano-123456789,2026-04-19 18:11:24,HOSPITALIZACION,K21.9,M005,300mg,Ninguna,5616ec33-d3c7-4e44-811c-24a0857417d0,301004,103.07,U/L
12907099-4,Jorge Gabriel Sepulveda Rojas,1956-02-27,M,DIPRECA,4ff19bbc-ce5a-4587-9362-0fd95fb5e73a,2024-11-09 18:11:24,PROCEDIMIENTO,J00,M005,400mg,Ninguna,e89dbdaf-4d68-47c6-b92d-66c538d9f5bd,302076,30.64,mmol/L
17596182-8,Jorge Matias Lopez Rojas,1950-10-07,M,FONASA,50ba1819-a18e-4ab8-911f-b709a82beb48,2024-01-22 18:11:24,PROCEDIMIENTO,M54.5,M002,200mg,Ninguna,795a0591-02d9-42e7-b086-93efc166bb96,302076,100.54,U/L
17145809-9,Daniela Valentina Silva Rojas,1984-02-09,F,DIPRECA,6e50ca63-4256-4b1c-9bbb-63549a7e4eba,2025-02-11 18:11:24,PROCEDIMIENTO,J00,M002,500mg,Ninguna,1d0da1ae-e17e-4755-8f6f-e65ffebafc0e,302047,43.24,mmol/L
15474143-7,Ana Sofia Soto Rodriguez,2017-09-10,F,CAPREDENA,1d2fd8c1-4224-4fa6-9bdc-4443891cc2c1,2025-10-28 18:11:24,URGENCIA,A09.9,M002,200mg,Ninguna,4588a8ed-aff4-4fa6-a3da-de2e879ca21b,302047,119.2,mg/dL
15667779-5,Antonia Camila Hernandez Rodriguez,1948-02-16,F,DIPRECA,d974e61c-1a0d-46ad-826a-1268aae49085,2024-03-14 18:11:24,CONSULTA,I10,M002,300mg,Ninguna,5977148c-8c09-4be8-b925-85a16daf0222,301045,84.49,mmol/L
15280634-5,Gabriel Tomas Torres Muñoz,2007-10-25,M,NINGUNA,09501d79-d1e5-4e78-86b6-44aac28f7f29,2025-06-14 18:11:24,URGENCIA,K21.9,M004,500mg,Ninguna,a34ff737-56e6-4aca-ba3c-860f725bcb57,302047,46.22,mmol/L
10753690-6,Daniela Valentina Diaz Martinez,1968-10-02,F,DIPRECA,740c61c5-b5e9-49b7-a571-be351d963350,2024-08-09 18:11:24,PROCEDIMIENTO,E11.9,M001,400mg,Ninguna,82b8e69a-2ac6-4d88-ac78-579b5d2f35c8,301004,83.04,U/L
5512525-2,Maria Javiera Gonzalez Tapia,1983-03-18,F,CAPREDENA,4ff575bd-22d2-4b62-9403-7139b6dac47a,2025-11-04 18:11:24,URGENCIA,M54.5,M002,200mg,Ninguna,c9282d23-e3b2-44b8-8249-76cfa9e46e63,301001,47.44,mg/dL
17702083-4,Roberto Diego Torres Rojas,2020-08-07,M,FONASA,508d8c4e-d9ed-4be6-9755-8c20bb255427,2024-05-20 18:11:24,CONSULTA,J00,M002,400mg,Ninguna,a68c3f41-9653-4568-921c-2ca424f0a70a,301004,8.08,U/L
8211586-2,Maria Ana Martinez Diaz,1997-06-19,F,DIPRECA,7c0fdff7-95e7-4feb-8911-4cf917509de3,2026-02-10 18:11:24,URGENCIA,E11.9,M001,400mg,Ninguna,c266e286-6b7e-4921-9eeb-006f9b5bc2f1,301004,13.1,mg/dL
16532683-0,Pedro Matias Gonzalez Sepulveda,1959-04-22,M,DIPRECA,ff8044fb-ee86-463f-8aa7-bf969351c7ab,2024-10-17 18:11:24,HOSPITALIZACION,M54.5,M002,400mg,Ninguna,dcc88709-20c7-416e-bd04-85d2722a1da4,301004,109.56,U/L
10139009-8,Jorge Matias Fuentes Fuentes,1957-04-11,M,DIPRECA,bcac8a58-199e-4eb9-a5df-682a61251071,2023-09-12 18:11:24,HOSPITALIZACION,K21.9,M001,100mg,Ninguna,c9801f21-1827-444b-acbe-47c68dbe8b61,302076,125.41,mmol/L
14873291-4,Ana Ana Lopez Contreras,1987-01-10,F,NINGUNA,d1ad4da5-6c97-47cd-9869-717bf788e000,2026-04-22 18:11:24,PROCEDIMIENTO,M54.5,M004,500mg,Ninguna,c7c5c8dc-076d-40be-8735-b9543c60f4ee,301004,79.11,mmol/L
20994126-0,Pedro Jorge Fuentes Diaz,1997-12-13,M,NINGUNA,54bf65de-f3a8-4d6a-86bb-dd8f5f21f2ec,2026-02-15 18:11:24,PROCEDIMIENTO,A09.9,M001,300mg,Ninguna,d6551468-c9a3-47fc-b791-2489585ac7b0,302076,42.14,mmol/L
9940596-1,Luis Pedro Torres Tapia,1960-01-25,M,CAPREDENA,423131e5-bf6b-4e44-9ecf-8e6949142c36,2023-08-15 18:11:24,URGENCIA,K21.9,M001,200mg,Ninguna,6ef063e5-4b42-4b73-adb5-710aa080b0f7,302076,137.28,mmol/L
15431439-3,Gabriel Jorge Hernandez Morales,2014-05-21,M,CAPREDENA,b0169d4c-bd51-40b6-994c-dbd82553de7f,2024-06-01 18:11:24,URGENCIA,I10,M005,100mg,Ninguna,85dd0bf0-6afb-4ffa-a857-27f5912774ea,302076,48.65,mg/dL
13981986-1,Andres Roberto Contreras Rodriguez,1954-06-10,M,ISAPRE,28647c14-efdb-4000-b405-8f07dbf54768,2024-12-06 18:11:24,URGENCIA,I10,M002,100mg,Ninguna,2e55bb84-e27f-42ac-8a70-4aac2d1703f7,302047,36.98,mmol/L
23141030-9,Javiera Sofia Fuentes Sepulveda,1997-01-29,F,CAPREDENA,f841a0f1-ef52-45fa-8088-5ae2ed29e476,2026-03-06 18:11:24,CONSULTA,A09.9,M001,500mg,Ninguna,00666f9f-8874-4dc8-9197-83c196dee644,301045,110.85,mg/dL
23016137-2,Maria Valentina Muñoz Fuentes,1997-12-08,F,CAPREDENA,c227adec-3370-4ddb-ab4b-5e30c1aa9174,2024-01-26 18:11:24,PROCEDIMIENTO,A09.9,M005,100mg,Ninguna,cecb0acd-8c65-4fbf-9834-a232a812650d,301045,96.54,U/L
12105048-0,Jorge Felipe Silva Contreras,1963-01-12,M,ISAPRE,a5d86296-eaea-4c51-af1e-5acb19c5fe72,2025-02-24 18:11:24,CONSULTA,ZZZ99,MED-FALSO,200mg,Ninguna,fecf6fcf-0e52-4913-b18e-627a1e79a763,302047,48.83,mmol/L
19470544-1,Antonia Camila Gonzalez Fuentes,1960-10-29,F,ISAPRE,b1c4e874-3417-43d7-afa8-e60b52f249b0,2026-04-01 18:11:24,HOSPITALIZACION,M54.5,M002,400mg,Ninguna,229b34ee-eb37-4d2b-ac18-adc86ee1eaf1,302047,104.71,U/L
7469744-5,Ana Antonia Diaz Sepulveda,1989-03-26,F,NINGUNA,655d7bb2-bbd3-4886-87ec-ffe7820c77aa,2026-01-24 18:11:24,HOSPITALIZACION,I10,M005,200mg,Ninguna,b3d4d070-27df-4598-96d7-2661f5d16a9a,302076,13.07,mmol/L
17269790-9,Juan Carlos Contreras Morales,1966-04-13,M,ISAPRE,a541f523-b1a7-4ca2-995f-80c4d313153c,2025-08-15 18:11:24,HOSPITALIZACION,A09.9,M002,500mg,Ninguna,9f478fe6-71f3-4ef1-8a7c-fdef27f48572,301045,48.92,mmol/L
10162133-2,Diego Andres Gonzalez Rodriguez,1986-02-24,M,CAPREDENA,fe7a0fdf-9eec-47d9-b00d-bad0c7c4aadc,2025-07-23 18:11:24,CONSULTA,K21.9,M004,200mg,Ninguna,a0900829-98ea-4e2e-a9b5-f7f5f5978b18,301045,127.57,U/L
18826033-0,Luis Diego Hernandez Perez,2015-09-02,M,DIPRECA,aa62f42f-c8c4-4f20-bcf4-51c5e57a923d,2023-10-06 18:11:24,URGENCIA,I10,M003,500mg,Ninguna,9ca44bf8-22dd-4c7e-b91f-ee19f6cbfcd8,302047,58.75,U/L
16195622-8,Josefa Maria Sepulveda Torres,1978-09-08,F,NINGUNA,fd39fd26-f1ce-43cc-8a48-62ad817837b9,2025-10-26 18:11:24,HOSPITALIZACION,A09.9,M003,200mg,Ninguna,328eab79-9e92-4a4c-87ac-6734a6890093,301001,70.32,mg/dL
14684016-7,Juan Roberto Rojas Tapia,1947-02-23,M,FONASA,6b144655-c911-4137-9ba5-5942de9a2c29,2023-12-15 18:11:24,PROCEDIMIENTO,I10,M003,300mg,Paracetamol,5f325c25-00d6-45a2-9370-72cbacaeeca0,301045,105.36,mmol/L
6173629-8,Roberto Diego Hernandez Contreras,2006-07-16,M,CAPREDENA,c3d74a39-9e0b-4e06-92ec-7648e5430654,2025-08-06 18:11:24,HOSPITALIZACION,K21.9,M002,400mg,Ninguna,5414dd8e-8ad1-461a-851f-5dd9bc5ac394,302076,39.05,mg/dL
18854356-1,Jorge Matias Muñoz Gonzalez,1950-12-07,M,NINGUNA,5b8451ed-719d-42dc-ba53-ad536f333f72,2023-12-24 18:11:24,CONSULTA,M54.5,M005,400mg,Ninguna,65078dc0-886e-4d68-b169-481c5d92c38b,301001,94.09,mg/dL
17338973-6,Gabriel Felipe Diaz Diaz,2005-05-08,M,CAPREDENA,49ed6bb4-2d61-4c3f-b1f8-cd3a88cee4bb,2025-02-09 18:11:24,PROCEDIMIENTO,M54.5,M005,400mg,Ninguna,04df2a56-bdec-4b9f-a65b-5bfb40c540f0,301045,109.78,U/L
11336082-8,Antonia Antonia Muñoz Rodriguez,1986-07-31,F,DIPRECA,265c7e44-d878-4962-9096-fd984738c0a8,2025-04-01 18:11:24,URGENCIA,K21.9,M003,500mg,Paracetamol,465b489a-2149-491d-a73d-1420e83941d9,302076,71.67,mmol/L
20305169-7,Matias Luis Tapia Fuentes,1987-06-11,M,FONASA,7d256c53-3bbb-46e4-bd77-3dd4d7e7f48f,2024-02-28 18:11:24,URGENCIA,I10,M001,400mg,Ninguna,88bc2255-a9b8-491c-93ef-b8cb0ba1c604,302076,72.62,U/L
13807551-6,Tomas Luis Soto Muñoz,1952-05-25,M,ISAPRE,f2eaf855-3ca9-414a-9426-8bcfcff173e9,2025-09-18 18:11:24,CONSULTA,J00,M004,400mg,Ninguna,0de3242c-b99e-4495-813f-86a616fab63f,302047,36.76,U/L
19882417-8,Felipe Felipe Hernandez Gonzalez,1992-07-22,M,NINGUNA,0c31c59d-0247-494f-a905-33472701cd2b,2024-05-17 18:11:24,CONSULTA,M54.5,M002,500mg,Ninguna,b24001e3-4d7a-49c5-a636-acfe5b114259,301001,36.19,U/L
21939551-5,Valentina Antonia Martinez Rojas,2019-02-22,F,ISAPRE,dfbb3167-95c2-4131-9efb-e85326742bfa,2025-12-27 18:11:24,PROCEDIMIENTO,E11.9,M003,400mg,Ibuprofeno,f9ab87b8-8867-45e5-b946-0129a77fbf0a,301001,85.49,mg/dL
12540538-0,Tomas Roberto Rodriguez Lopez,1991-06-13,M,DIPRECA,9cdf26ae-27f9-42e9-b8f7-4439218ebd34,2025-02-07 18:11:24,PROCEDIMIENTO,A09.9,M001,200mg,Ninguna,c28095d7-bba5-4209-9cac-87511c7dd796,301004,16.61,mmol/L
22982007-9,Fernanda Daniela Perez Silva,1992-09-09,F,FONASA,feceba3d-5130-40d5-aa6f-88de09a01d46,2026-02-07 18:11:24,PROCEDIMIENTO,J00,M002,500mg,Omeprazol,e6b46652-e006-4d0a-bb38-172711dd1d8e,301045,142.4,mg/dL
19708414-6,Jorge Pedro Contreras Sepulveda,1954-12-18,M,CAPREDENA,b66d0638-4224-432a-a9a9-ee72a675eef0,2025-10-15 18:11:24,PROCEDIMIENTO,E11.9,M002,500mg,Ninguna,6f4ce923-adbc-43c6-8055-35148c5af3a6,302047,28.34,mg/dL
12661032-7,Tomas Roberto Morales Gonzalez,1961-06-09,M,NINGUNA,0856b85d-fbc5-4642-b784-e8dbdf096ad2,2024-10-03 18:11:24,URGENCIA,I10,M002,100mg,Ninguna,6a057aee-91ea-4b89-bc80-d772a483b514,302047,89.18,mg/dL
18197969-0,Carlos Matias Rojas Gonzalez,1961-11-11,M,CAPREDENA,a305cd6f-97fb-438d-bf29-0ba5216abc13,2026-01-20 18:11:24,PROCEDIMIENTO,I10,M004,100mg,Ninguna,db13f9ea-74e0-4c41-8634-838371325782,301001,76.59,mmol/L
12784629-4,Sofia Maria Lopez Muñoz,2012-11-01,F,CAPREDENA,bda6392b-cb51-400c-b997-400338c68ee8,2024-08-07 18:11:24,HOSPITALIZACION,M54.5,M003,300mg,Ninguna,4dae6f56-8452-4160-8887-ea3c90c1a7d4,301001,132.12,U/L
21609705-0,Jorge Felipe Martinez Martinez,1955-07-14,M,NINGUNA,04a72892-5524-4430-bc82-884cd58387ff,2023-08-29 18:11:24,HOSPITALIZACION,I10,M004,400mg,Ninguna,ba64c08e-9ee7-40a4-9d1c-09991b5bdc05,302076,51.14,U/L
5744431-2,Pedro Juan Perez Lopez,1980-05-21,M,FONASA,9ce52c7a-096f-4dd1-87a7-d2eebf7499ca,2024-02-09 18:11:24,HOSPITALIZACION,I10,M001,100mg,Ninguna,fc982cd5-7efe-491f-91a4-6943a2376859,302076,113.4,U/L
12584989-0,Isidora Camila Morales Hernandez,1969-05-10,F,ISAPRE,96ac25e9-ede8-48ad-aba5-c4a62ee1561d,2024-08-29 18:11:24,PROCEDIMIENTO,M54.5,M003,300mg,Ibuprofeno,6df921be-c349-4de5-b929-85456064dd60,301004,82.84,U/L
5010719-1,Camila Sofia Silva Muñoz,1953-05-19,F,CAPREDENA,13238cc4-d6bf-4852-b179-440430415c62,2025-08-17 18:11:24,URGENCIA,K21.9,M005,300mg,Ibuprofeno,7a79842a-f046-4cca-bdbc-87b03a4be508,301001,68.61,mmol/L
10665760-2,Camila Josefa Hernandez Diaz,1988-10-30,F,DIPRECA,5170fa77-f146-4664-a7fc-9c562eee6b28,2026-02-10 18:11:24,URGENCIA,J00,M001,400mg,Ninguna,adce5d92-5670-449e-a979-0b35f1fcf424,301001,140.05,mg/dL
23950181-8,Matias Felipe Contreras Torres,1951-09-05,M,CAPREDENA,e13d42f2-69c2-4db4-bed4-bb1ff6a455b4,2025-07-20 18:11:24,CONSULTA,I10,M005,500mg,Paracetamol,b16c7c0f-9463-4d77-9efe-7013ff5be335,301001,5.44,mmol/L
23239147-2,Isidora Isidora Silva Morales,1993-02-25,F,ISAPRE,518ef608-8780-4790-8ad1-8258de3aa0ac,2025-10-18 18:11:24,CONSULTA,M54.5,M003,500mg,Ninguna,1dd04bae-b6ec-4445-a985-d00010d72d64,302047,22.57,U/L
8695963-1,Fernanda Valentina Soto Contreras,2003-02-15,F,NINGUNA,a63d300c-025c-4cad-8d00-7866581a9779,2025-01-19 18:11:24,URGENCIA,J00,M002,500mg,Ninguna,54f3b9fd-ffcd-42ef-8cde-33c6156f598f,302047,47.79,mg/dL
